"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"192","OMW XOXO @ Media Noche https://t.co/fT7B4I6Ao2",FALSE,0,NA,2017-05-08 00:25:37,FALSE,NA,"861376507884785664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","buffalobybay",0,FALSE,FALSE,"-122.42086887","37.76016387"
"193","Celebrating #cincodemayo capoeira style. @mnc_inc #acsf #abadasf #sfmissiondistrict @<e2><80><a6> https://t.co/WTnW5yqHYj",FALSE,1,NA,2017-05-08 00:23:21,FALSE,NA,"861375935400083456",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ABADACAPOEIRASF",0,FALSE,FALSE,"-122.4192344","37.7552733"
"194","All up in yo grill... #sf #plur #SanFrancisco #westcoast #bayarea #thriftshopdude #thrift @<e2><80><a6> https://t.co/gJUzHZfEet",FALSE,1,NA,2017-05-08 00:22:16,FALSE,NA,"861375665890840577",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4AMSOUNDS",0,FALSE,FALSE,"-122.42136","37.76278"
"195","I'm at @RitualCoffee Roasters in San Francisco, CA https://t.co/SVE8VXcADQ",FALSE,0,NA,2017-05-08 00:19:21,FALSE,NA,"861374930440642561",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","rolodj",0,FALSE,FALSE,"-122.421146","37.756501"
"196","Don't be a cock block !!! @ Mission Dolores Park https://t.co/MZ8V6qclV5",FALSE,0,NA,2017-05-08 00:12:20,FALSE,NA,"861373166010191873",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gookarn",0,FALSE,FALSE,"-122.4275","37.75833333"
"197","The park enjoyer https://t.co/2x1FQXdmtz",FALSE,0,NA,2017-05-08 00:10:52,FALSE,NA,"861372795774791681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brendangetzell",0,FALSE,FALSE,NA,NA
"198","#sf #SanFrancisco #Plur #thriftshopdude #thrift #bayarea #art @ Community Thrift Store https://t.co/dAntjuGvQm",FALSE,1,NA,2017-05-07 23:59:19,FALSE,NA,"861369889659002880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","4AMSOUNDS",0,FALSE,FALSE,"-122.42136","37.76278"
"199","When your #techno #mixtape #cassettes get spliced with and unraveled by a double -headed<e2><80><a6> https://t.co/LDxTdMxbKr",FALSE,1,NA,2017-05-07 23:59:05,FALSE,NA,"861369828090761218",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","joebrilliant",0,FALSE,FALSE,"-122.41856091","37.75448754"
"200","Sunday funday  PINEAPPLE  https://t.co/crw90rbyjC",FALSE,8,NA,2017-05-07 23:57:25,FALSE,NA,"861369411608825856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasminjoan",0,FALSE,FALSE,NA,NA
"201","I'm at Bi-Rite Creamery - @biritesf in San Francisco, CA https://t.co/O3onbKwCsJ",FALSE,0,NA,2017-05-07 23:42:06,FALSE,NA,"861365556317999105",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","WhatJenEats",0,FALSE,FALSE,"-122.42573584","37.76146793"
"202","Mimosas go with tater tots right? #basicbrunch @ Mission District, San Francisco https://t.co/2FFWDxMSmd",FALSE,0,NA,2017-05-07 23:40:19,FALSE,NA,"861365106508259329",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stopthistrain28",0,FALSE,FALSE,"-122.42","37.76"
"203","It's my day off! So of course that means some self care is in order, including stabbing myself<e2><80><a6> https://t.co/LPxFVJmaWk",FALSE,0,NA,2017-05-07 23:24:14,FALSE,NA,"861361058568708097",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LionsHeartSF",0,FALSE,FALSE,"-122.4141769","37.7622414"
"204","When Yiayia Koumbares get to see their grandsons play hoops together!  FLAGOFGREECE  BLUEHEART #greekleague #thepowerofheritage<e2><80><a6> https://t.co/SSa4Y3a44d",FALSE,0,NA,2017-05-07 23:22:53,TRUE,NA,"861360720822194176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamRally5",0,FALSE,FALSE,NA,NA
"205","Chai tea time. Smelled it a block away (@ Samovar Tea Lounge - @samovarlife) https://t.co/2pb8GryOMv https://t.co/LWMIsJ2aQ9",FALSE,0,NA,2017-05-07 23:20:42,FALSE,NA,"861360168151527425",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","melleemelbelle",0,FALSE,FALSE,"-122.42197663","37.76636184"
"206","#tileofhope #tinytileofhope #compassion @ Mission District, San<e2><80><a6> https://t.co/HNgp5LoZqQ",FALSE,0,NA,2017-05-07 23:15:00,FALSE,NA,"861358737696608256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ciaojeremie",0,FALSE,FALSE,"-122.42","37.76"
"207","Live  MUSICALNOTE  (from over the fence) + good <e2><98><95> +  SUNWITHFACE .... What a great afternoon. https://t.co/fEWjn5wmjI",FALSE,1,NA,2017-05-07 23:13:12,FALSE,NA,"861358280735576064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KCGrock",0,FALSE,FALSE,NA,NA
"208","my HEART is full with all of the memories that <ce><91><ce><93><ce><94> has brought me<e2><80><a6> https://t.co/xzUWdgUNio",FALSE,1,NA,2017-05-07 23:12:39,FALSE,NA,"861358145003601920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","valerieescobarr",0,FALSE,FALSE,"-122.42","37.76"
"209","Lil sum from the fundraiser at John O'Connell https://t.co/4gYBH3ejvl",FALSE,3,NA,2017-05-07 23:07:57,FALSE,NA,"861356961832484864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paisalaflare",0,FALSE,FALSE,NA,NA
"210","IT'S SO PRETTY TODAY https://t.co/hvHfQonZjb",FALSE,40,NA,2017-05-07 23:04:02,FALSE,NA,"861355975185268736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lil_origami",3,FALSE,FALSE,NA,NA
"211","The healthcare frustration is getting louder https://t.co/bb3HZSz31i",FALSE,1,NA,2017-05-07 22:59:32,FALSE,NA,"861354842027048960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcDeMarko",0,FALSE,FALSE,NA,NA
"212","So many cute things (at @AcaciaSf in San Francisco, CA) https://t.co/HvFV8uJxpr https://t.co/1VMaBJWPvs",FALSE,0,NA,2017-05-07 22:58:37,FALSE,NA,"861354611122343937",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","melleemelbelle",0,FALSE,FALSE,"-122.422051","37.766318"
"213","Welcome to the @holbertonschool fam, Hex! https://t.co/HiMsyZdcMy",FALSE,8,NA,2017-05-07 22:57:23,FALSE,NA,"861354303595790336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srinitude",0,FALSE,FALSE,NA,NA
"214","#nonotak #grayareafestival #art #technology #noise #music #sf @ Gray<e2><80><a6> https://t.co/khjgJpWRxM",FALSE,0,NA,2017-05-07 22:32:47,FALSE,NA,"861348109762281473",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gabybooking",0,FALSE,FALSE,"-122.41856091","37.75448754"
"215"," SOFTICECREAM  (@ Souvla - @soulvasf in San Francisco, CA) https://t.co/J9ViMTsiC4 https://t.co/yZ5n9xGRm8",FALSE,0,NA,2017-05-07 22:25:03,FALSE,NA,"861346166209998851",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","melleemelbelle",0,FALSE,FALSE,"-122.42166","37.76079"
"216","Mom came up to cap off my birthday week at tartine @ Tartine Manufactory https://t.co/NN0WMajfge",FALSE,1,NA,2017-05-07 22:23:31,FALSE,NA,"861345781290323969",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sahilio",0,FALSE,FALSE,"-122.4118648","37.7618469"
"217","I'm at Mission Dolores Park - @dpworks in San Francisco, CA https://t.co/avzwTg1sVD https://t.co/KfVuFO0q6z",FALSE,0,NA,2017-05-07 22:21:21,FALSE,NA,"861345234906730497",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","jayumsg",0,FALSE,FALSE,"-122.42712945","37.75927173"
"218","I'm at @RitualCoffee Roasters in San Francisco, CA https://t.co/6a3ZIWXUgF https://t.co/K0l2Q8HbfC",FALSE,0,NA,2017-05-07 22:09:24,FALSE,NA,"861342228282789888",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","melleemelbelle",0,FALSE,FALSE,"-122.421146","37.756501"
"219","Came Out To Find My Sisters &amp; Found #ThaFam @hardtostopmonk Rockin! @vitobeats415 &amp; gemithemac!<e2><80><a6> https://t.co/VM0dlXZGbM",FALSE,0,NA,2017-05-07 21:48:33,FALSE,NA,"861336981221015553",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJLOCSF",0,FALSE,FALSE,"-122.41355","37.75952"
"220","@settern go  FLAGOFCANADA !",FALSE,1,"settern",2017-05-07 21:48:09,FALSE,"861334663024959488","861336878959665153","14957252","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Nahirk",0,FALSE,FALSE,NA,NA
"221","Batch bonding @holbertonschool https://t.co/1Z4WKVeA1Y",FALSE,5,NA,2017-05-07 21:43:50,FALSE,NA,"861335793675059201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srinitude",3,FALSE,FALSE,NA,NA
"222","a san francisco sunday  BLACKSUNWITHRAYS  https://t.co/NamHBtCZoz",FALSE,5,NA,2017-05-07 21:40:04,FALSE,NA,"861334846223794177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markmanio",0,FALSE,FALSE,NA,NA
"223","Painted ladies... you did not disappoint!  TWOHEARTS  HOUSEWITHGARDEN  #gardinersgo #sanfran #frisco @ Painted Ladies of<e2><80><a6> https://t.co/yGrVetzJe2",FALSE,0,NA,2017-05-07 21:39:33,FALSE,NA,"861334713088303106",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JenYGardiner",0,FALSE,FALSE,"-122.41829","37.75265"
"224","<e2><80><9c>It<e2><80><99>s like Yo, but for puppies.<e2><80><9d>",FALSE,18,NA,2017-05-07 21:39:09,FALSE,NA,"861334612617838592",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","soffes",1,FALSE,FALSE,NA,NA
"225","#sfstreetart #thecity 

NEW MIXTAPE ON https://t.co/Yjzn0WIAQL!
#urbanwalls #wallart<e2><80><a6> https://t.co/0iJJr655SG",FALSE,0,NA,2017-05-07 21:28:01,FALSE,NA,"861331813612105729",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ThoseDamnKidz",0,FALSE,FALSE,"-122.42089507","37.76299557"
"226","4<e5><b9><b4><e3><81><b6><e3><82><8a><e3><81><ae><e5><ae><b6><e6><97><8f><e5><86><8d><e9><96><8b><e3><80><82> (@ 24th St. Mission BART Station in San Francisco, CA) https://t.co/jfZo9NgRgR",FALSE,1,NA,2017-05-07 21:26:18,FALSE,NA,"861331378293624833",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","pacocat",0,FALSE,FALSE,"-122.41849096","37.75221401"
"227","2017/05/07: San Francisco, CA, United States: Deep Inside (A Queer House Music Party) https://t.co/FdoBWYT9RT https://t.co/6Gd8oakvbj",FALSE,0,NA,2017-05-07 21:26:03,FALSE,NA,"861331319321657350",NA,"<a href=""http://www.dancedeets.com"" rel=""nofollow"">DanceDeets</a>","dancedeets",0,FALSE,FALSE,"-122.4215149","37.7647194"
"228","2017/05/07: San Francisco, CA, United States: Deep Inside (A Queer House Music Party) https://t.co/stU2gWeT5Y https://t.co/A3aQr1efmS",FALSE,0,NA,2017-05-07 21:26:01,FALSE,NA,"861331310438174720",NA,"<a href=""http://www.dancedeets.com"" rel=""nofollow"">DanceDeets</a>","stepxstepdance",0,FALSE,FALSE,"-122.4215149","37.7647194"
"229","Magical. #craftsmanandwolves #stone #sanfrancisco #sfeats #dessert #nomnom # FACESAVOURINGDELICIOUSFOOD  @ Craftsman and<e2><80><a6> https://t.co/2sZ1TxEldb",FALSE,0,NA,2017-05-07 21:25:23,FALSE,NA,"861331149569880065",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","youpokadot",0,FALSE,FALSE,"-122.42168427","37.76092724"
"230","Quick stop (@ Woods Cervercer<c3><ad>a - @woodsbeer in San Francisco, CA) https://t.co/ty8VJLHmvs",FALSE,0,NA,2017-05-07 21:20:30,FALSE,NA,"861329919149821953",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","foodjournies",0,FALSE,FALSE,"-122.42844563","37.76127746"
"231","At school working on this project wishing I was as ""sober"" as we were in this picture.<e2><80><a6> https://t.co/hHJT8Thsut",FALSE,0,NA,2017-05-07 21:19:20,FALSE,NA,"861329629067358208",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","muhhleeuhh",0,FALSE,FALSE,"-122.42","37.76"
"232","I just got the liveliest Dungeness crab in the tank. It will probably fight me when I get home lollll.",FALSE,7,NA,2017-05-07 21:11:25,FALSE,NA,"861327635502186496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiffani",0,FALSE,FALSE,NA,NA
"233","3/3 with cicutafilms #mamiya6 #50mm #kodak #trix400 #filmisnotdead #blackandwhitephotography<e2><80><a6> https://t.co/I3KKBo0v4v",FALSE,0,NA,2017-05-07 21:07:34,FALSE,NA,"861326663937794048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScottyLib",0,FALSE,FALSE,"-122.42","37.76"
"234","Can't stop won't stop  STRAWBERRY  https://t.co/HcHrUcua7u",FALSE,12,"SFmeteorologist",2017-05-07 21:00:02,FALSE,"861312617930833921","861324769702010881","76478482","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SFmeteorologist",0,FALSE,FALSE,NA,NA
"235","Landlord by @micahlebrun, acrylic on canvas, 40 x 30 in. for War Paint, showing through May 29.<e2><80><a6> https://t.co/eEXaCeVabZ",FALSE,0,NA,2017-05-07 20:54:17,FALSE,NA,"861323321610260480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LunaRienne",0,FALSE,FALSE,"-122.42148581","37.75532411"
"236","#Sunday #funday @stgeorgespirits green chile #vodka #bloodymary laszlobarsf @ Laszlo Bar SF https://t.co/OrZOPhDuMn",FALSE,0,NA,2017-05-07 20:54:05,FALSE,NA,"861323271727452161",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jamesdavidlee",0,FALSE,FALSE,"-122.41903","37.75641"
"237","Best food in town. @PicaPicaKitchen #arepasrock.",FALSE,1,NA,2017-05-07 20:53:13,FALSE,NA,"861323055175417858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarreEnt",0,FALSE,FALSE,NA,NA
"238","Pronounced taste for a lager - well done!  BEERMUG  - Drinking an Anchor California Lager at @lilstarvalencia - https://t.co/4HMQh7beZB",FALSE,0,NA,2017-05-07 20:49:45,FALSE,NA,"861322181984256001",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","mikeelikesit76",0,FALSE,FALSE,"-122.422","37.7665"
"239","Mission Haze   FLAGOFMEXICO  #CarShow #StackkOnEm @ Mission District, San Francisco https://t.co/srV91bR2MO",FALSE,0,NA,2017-05-07 20:46:21,FALSE,NA,"861321326635732993",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FollowStackkz",0,FALSE,FALSE,"-122.42","37.76"
"240","Cruisin' around the old haunts in SF yesterday. #flystyle https://t.co/v7zUz90zM1",FALSE,45,NA,2017-05-07 20:42:33,FALSE,NA,"861320369428475905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drlesko",0,FALSE,FALSE,NA,NA
"241","Was anyone else thinking Rose at the park?? #roseallday #hayesvalley #dolorespark #missionsf #sf<e2><80><a6> https://t.co/fZW38DGR5M",FALSE,0,NA,2017-05-07 20:38:46,FALSE,NA,"861319418298720256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","drinkNriesling",0,FALSE,FALSE,"-122.4275","37.75833333"
"242","I'm at Mission Dolores Park - @dpworks in San Francisco, CA https://t.co/WKUf3KwfnZ",FALSE,0,NA,2017-05-07 20:28:56,FALSE,NA,"861316944502427648",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","WhatJenEats",0,FALSE,FALSE,"-122.42712945","37.75927173"
"243","#AlmightyMondaze! NEW START TIME! 9PM! Every Monday @deliriumbarsf In #SFsMissionDistrict! With<e2><80><a6> https://t.co/XkRAgw6ZUu",FALSE,0,NA,2017-05-07 20:21:00,FALSE,NA,"861314946403110912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJLOCSF",0,FALSE,FALSE,"-122.42290541","37.76478554"
"244","Doggie!! Adorable 1yo meatball named Taz! @ Family Dog Rescue https://t.co/PPyvDct593",FALSE,0,NA,2017-05-07 20:17:08,FALSE,NA,"861313972116623361",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ZeitgeistMama",0,FALSE,FALSE,"-122.41197","37.76582"
"245","It's gonna be a lovely dayyyyyy... @ Mission District, San Francisco https://t.co/Au5F8aTKCm",FALSE,0,NA,2017-05-07 20:07:54,FALSE,NA,"861311648551841794",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","monisala",0,FALSE,FALSE,"-122.42","37.76"
"246","Only one more day of party nails. Regram from @girlfriday77, anticipating the week ahead in the<e2><80><a6> https://t.co/2tzVI3iyV0",FALSE,0,NA,2017-05-07 20:07:09,FALSE,NA,"861311461787709440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fiatluxsf",0,FALSE,FALSE,"-122.42331505","37.76482883"
"247","In progress @ Clarion Alley https://t.co/Gk3h5wSazq",FALSE,0,NA,2017-05-07 20:06:41,FALSE,NA,"861311344645165056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","0R0B0RUS",0,FALSE,FALSE,"-122.42089507","37.76299557"
"248","@parabasis Movie? Garbage except for Idris Elba. Haven<e2><80><99>t been that disappointed since Matrix sequels.",FALSE,0,"parabasis",2017-05-07 20:05:39,FALSE,"861288106753916929","861311084614959104","20714248","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","onewil",0,FALSE,FALSE,NA,NA
"249","As a personal trainer I wake up every morning loving what I do.  I've created something I can<e2><80><a6> https://t.co/PBRhl5eQnj",FALSE,1,NA,2017-05-07 20:02:02,FALSE,NA,"861310175432593408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MayorOfFitness",0,FALSE,FALSE,"-122.42","37.76"
"250","Drinking from the bottle  BOTTLEWITHPOPPINGCORK  @ Mission District, San Francisco https://t.co/85UO6Z2KEI",FALSE,0,NA,2017-05-07 19:57:42,FALSE,NA,"861309083134992386",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_wandertheworld",0,FALSE,FALSE,"-122.42","37.76"
"251","TYRELL: More Brad Than Brad is our motto https://t.co/aaypOuuYXS",FALSE,0,NA,2017-05-07 19:52:52,FALSE,NA,"861307867793473536",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","bulletsweetp",0,FALSE,FALSE,NA,NA
"252","The Flock by Teddy Raven- Album Release Concert featuring True Life Trio  https://t.co/gJkONrqYgG",FALSE,0,NA,2017-05-07 19:51:52,FALSE,NA,"861307615703420929",NA,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","briget",0,FALSE,FALSE,"-122.4182227","37.7579453"
"253","Racists are not allowed to purchase avocados. Read the constitution, idiot https://t.co/nuzUe7C6Hl",FALSE,0,NA,2017-05-07 19:49:48,FALSE,NA,"861307094615474176",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","bulletsweetp",0,FALSE,FALSE,NA,NA
"254","Always thrilled to show special out-of-towners @edmelv and maniaci09 the Best of the Bay Area,<e2><80><a6> https://t.co/SvB7zOjwuk",FALSE,0,NA,2017-05-07 19:48:46,FALSE,NA,"861306834442956800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","justaddsalt_",0,FALSE,FALSE,"-122.419033","37.756641"
"255","Traded the mini schnauzers for mini sheepdogs!!  FACEWITHTEARSOFJOY  SHEEP  SHEEP  #fluffyschnauzers #schnauzersofinstagram<e2><80><a6> https://t.co/zf1opm4XIq",FALSE,0,NA,2017-05-07 19:41:29,FALSE,NA,"861305001079078912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","susiefoo",0,FALSE,FALSE,"-122.42396614","37.75507852"
"256","Caf<c3><a9> Fronts: Benny Gold. Mission District, San Francisco, CA. Four Barrel cold-brew, take-away.<e2><80><a6> https://t.co/tyMEPOvgt4",FALSE,0,NA,2017-05-07 19:35:40,FALSE,NA,"861303537170616320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pmocampo",0,FALSE,FALSE,"-122.42349175","37.76481191"
"257","Hard not to love #Ace. He's a real card. #muttvillesf #AdoptVintageLove @ Muttville Senior Dog<e2><80><a6> https://t.co/oSKGUmQ3HS",FALSE,0,NA,2017-05-07 19:31:14,FALSE,NA,"861302423272423425",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hermesalchemist",0,FALSE,FALSE,"-122.41197","37.76582"
"258","Welcome home Taz! @ Family Dog Rescue https://t.co/4s0K4RNo3I",FALSE,0,NA,2017-05-07 19:30:20,FALSE,NA,"861302195622465536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ZeitgeistMama",0,FALSE,FALSE,"-122.41197","37.76582"
"259","@grayareaorg @ Gray Area Art + Technology https://t.co/kqdkclLRm6",FALSE,0,"GrayAreaorg",2017-05-07 19:17:42,FALSE,NA,"861299015194902528","14245415","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marybanas",0,FALSE,FALSE,"-122.41856091","37.75448754"
"260","I'm at Woods Cervercer<c3><ad>a - @woodsbeer in San Francisco, CA https://t.co/YqTbixnSNB",FALSE,0,NA,2017-05-07 19:11:18,FALSE,NA,"861297405978869760",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","AtotheJeezy",0,FALSE,FALSE,"-122.42844563","37.76127746"
"261","We've still got some #fcbd comics available. Come by TODAY to snag some! @ Mission: Comics &amp; Art https://t.co/mWOjA203TB",FALSE,0,NA,2017-05-07 18:59:05,FALSE,NA,"861294331113689088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MissionComics",0,FALSE,FALSE,"-122.4194336","37.7609596"
"262","Merci La France!",FALSE,2,NA,2017-05-07 18:54:09,FALSE,NA,"861293088920092672",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","bulletsweetp",0,FALSE,FALSE,NA,NA
"263","Family photo! @detaer  HEAVYBLACKHEART  @ Mission District, San Francisco https://t.co/5LMpzZ8xpL",FALSE,0,NA,2017-05-07 18:53:25,FALSE,NA,"861292904177971201",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kaceykaso",0,FALSE,FALSE,"-122.42","37.76"
"264","SF... when every house is more beautiful than the last  SMILINGFACEWITHHEARTSHAPEDEYES  @ Painted Ladies of San Francisco https://t.co/VmSFIzdziU",FALSE,0,NA,2017-05-07 18:38:52,FALSE,NA,"861289243930312704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_wandertheworld",0,FALSE,FALSE,"-122.41829","37.75265"
"265","Just posted a photo @ Mission Dolores Park https://t.co/Dxmh4rQQ37",FALSE,0,NA,2017-05-07 18:36:02,FALSE,NA,"861288530588430336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","adammark90",0,FALSE,FALSE,"-122.4275","37.75833333"
"266","To partially quote the great rapper Ice Cube, ""Yesterday was a good day, I didn't even have to<e2><80><a6> https://t.co/aF0UjMDJJv",FALSE,0,NA,2017-05-07 18:30:49,FALSE,NA,"861287220279336960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Alexvrosales",0,FALSE,FALSE,"-122.4275","37.75833333"
"267","Another beautiful night of kirtan in SF  GLOWINGSTAR  PERSONWITHFOLDEDHANDS  WHITEMEDIUMSTAR  @jaiuttal at @laughinglotussf  #sfyoga #kirtan<e2><80><a6> https://t.co/Wbag4lzzwY",FALSE,1,NA,2017-05-07 18:26:33,FALSE,NA,"861286146571202564",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sfyogamag",0,FALSE,FALSE,"-122.4256","37.76455"
"268","Best movie experience yet @ Alamo Drafthouse San Francisco https://t.co/K54hvk6wWd",FALSE,0,NA,2017-05-07 18:12:06,FALSE,NA,"861282506666119169",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","carysoriano",0,FALSE,FALSE,"-122.418993","37.756215"
"269","Matcha food porn. [insert matcha pun] Get likes.  WINKINGFACE 

Y'all know we been in the game since 2011.<e2><80><a6> https://t.co/XO6ckO8rAF",FALSE,2,NA,2017-05-07 18:11:37,FALSE,NA,"861282386335506432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BobaGuys",0,FALSE,FALSE,"-122.42112","37.75994"
"270","a song very close to my heart. thank you so much, @levvis @ The Chapel https://t.co/ArhVEwjrDb",FALSE,1,NA,2017-05-07 18:04:36,FALSE,NA,"861280621166985216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dyananer_",0,FALSE,FALSE,"-122.42139473","37.76053837"
"271"," SPARKLES Sometimes I just feel lucky.  SPARKLES 

#sunnyinsanfrancisco @ Universal Cafe https://t.co/KVAigI4YUQ",FALSE,1,NA,2017-05-07 17:59:34,FALSE,NA,"861279352994095105",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlemanLaura",0,FALSE,FALSE,"-122.4105489","37.76053579"
"272","@asymco Love your focus here. Ebikes what I miss most from life in Shanghai to SF. Cost and safety are main issue.<e2><80><a6> https://t.co/81MsGgwHKR",FALSE,0,"asymco",2017-05-07 17:48:38,TRUE,"861215589955756033","861276602482606081","110520327","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","onewil",0,FALSE,FALSE,NA,NA
"273","Beers, Full Menu, and Guardians of the Galaxy! (@ Alamo Drafthouse Cinema <e2><80><93> New Mission - @drafthousesf) https://t.co/px2a0FYB6R",FALSE,0,NA,2017-05-07 17:45:37,FALSE,NA,"861275842554482689",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","carysoriano",0,FALSE,FALSE,"-122.419026","37.756207"
